application,label,file_path,file_name,size_bytes,line_count
application_1445175094696_0005,Normal,data\extracted\Hadoop_log\application_1445175094696_0005\container_1445175094696_0005_01_000011.log,container_1445175094696_0005_01_000011.log,7716,62
application_1445175094696_0005,Normal,data\extracted\Hadoop_log\application_1445175094696_0005\container_1445175094696_0005_01_000012.log,container_1445175094696_0005_01_000012.log,15570,83
application_1445175094696_0005,Normal,data\extracted\Hadoop_log\application_1445175094696_0005\container_1445175094696_0005_01_000013.log,container_1445175094696_0005_01_000013.log,7717,62
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000001.log,container_1445182159119_0001_01_000001.log,190826,1013
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000002.log,container_1445182159119_0001_01_000002.log,8081,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000003.log,container_1445182159119_0001_01_000003.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000004.log,container_1445182159119_0001_01_000004.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000005.log,container_1445182159119_0001_01_000005.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000006.log,container_1445182159119_0001_01_000006.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000007.log,container_1445182159119_0001_01_000007.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000008.log,container_1445182159119_0001_01_000008.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000009.log,container_1445182159119_0001_01_000009.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000010.log,container_1445182159119_0001_01_000010.log,8089,65
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000011.log,container_1445182159119_0001_01_000011.log,6647,53
application_1445182159119_0001,Disk full,data\extracted\Hadoop_log\application_1445182159119_0001\container_1445182159119_0001_01_000012.log,container_1445182159119_0001_01_000012.log,16164,87
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000001.log,container_1445182159119_0002_01_000001.log,374961,2006
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000002.log,container_1445182159119_0002_01_000002.log,8081,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000003.log,container_1445182159119_0002_01_000003.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000004.log,container_1445182159119_0002_01_000004.log,6493,52
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000005.log,container_1445182159119_0002_01_000005.log,4950,39
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000006.log,container_1445182159119_0002_01_000006.log,6394,51
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000007.log,container_1445182159119_0002_01_000007.log,5186,41
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000008.log,container_1445182159119_0002_01_000008.log,7441,60
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000009.log,container_1445182159119_0002_01_000009.log,10234,92
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000010.log,container_1445182159119_0002_01_000010.log,5674,45
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000011.log,container_1445182159119_0002_01_000011.log,5999,48
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000012.log,container_1445182159119_0002_01_000012.log,19014,101
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000013.log,container_1445182159119_0002_01_000013.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000014.log,container_1445182159119_0002_01_000014.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000015.log,container_1445182159119_0002_01_000015.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000016.log,container_1445182159119_0002_01_000016.log,8090,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000017.log,container_1445182159119_0002_01_000017.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000018.log,container_1445182159119_0002_01_000018.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000019.log,container_1445182159119_0002_01_000019.log,8089,65
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_01_000020.log,container_1445182159119_0002_01_000020.log,6274,50
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_02_000001.log,container_1445182159119_0002_02_000001.log,92736,495
application_1445182159119_0002,Disk full,data\extracted\Hadoop_log\application_1445182159119_0002\container_1445182159119_0002_02_000002.log,container_1445182159119_0002_02_000002.log,13615,72
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000001.log,container_1445182159119_0003_01_000001.log,509274,2700
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000002.log,container_1445182159119_0003_01_000002.log,7906,64
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000003.log,container_1445182159119_0003_01_000003.log,6494,52
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000004.log,container_1445182159119_0003_01_000004.log,7441,60
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000005.log,container_1445182159119_0003_01_000005.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000006.log,container_1445182159119_0003_01_000006.log,7715,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000007.log,container_1445182159119_0003_01_000007.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000008.log,container_1445182159119_0003_01_000008.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000009.log,container_1445182159119_0003_01_000009.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000010.log,container_1445182159119_0003_01_000010.log,7717,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000011.log,container_1445182159119_0003_01_000011.log,6274,50
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000012.log,container_1445182159119_0003_01_000012.log,8188,61
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000013.log,container_1445182159119_0003_01_000013.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000014.log,container_1445182159119_0003_01_000014.log,7716,62
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000015.log,container_1445182159119_0003_01_000015.log,8081,65
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000016.log,container_1445182159119_0003_01_000016.log,2286,17
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000017.log,container_1445182159119_0003_01_000017.log,15666,83
application_1445182159119_0003,Disk full,data\extracted\Hadoop_log\application_1445182159119_0003\container_1445182159119_0003_01_000018.log,container_1445182159119_0003_01_000018.log,7433,60
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000001.log,container_1445182159119_0004_01_000001.log,533846,2908
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000002.log,container_1445182159119_0004_01_000002.log,7922,66
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000003.log,container_1445182159119_0004_01_000003.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000004.log,container_1445182159119_0004_01_000004.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000005.log,container_1445182159119_0004_01_000005.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000006.log,container_1445182159119_0004_01_000006.log,4059,39
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000007.log,container_1445182159119_0004_01_000007.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000008.log,container_1445182159119_0004_01_000008.log,8089,65
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000009.log,container_1445182159119_0004_01_000009.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000010.log,container_1445182159119_0004_01_000010.log,7717,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000011.log,container_1445182159119_0004_01_000011.log,6646,53
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000013.log,container_1445182159119_0004_01_000013.log,7708,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000014.log,container_1445182159119_0004_01_000014.log,2294,17
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000016.log,container_1445182159119_0004_01_000016.log,7716,62
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000017.log,container_1445182159119_0004_01_000017.log,7441,60
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000018.log,container_1445182159119_0004_01_000018.log,20144,107
application_1445182159119_0004,Disk full,data\extracted\Hadoop_log\application_1445182159119_0004\container_1445182159119_0004_01_000019.log,container_1445182159119_0004_01_000019.log,5664,45
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000001.log,container_1445182159119_0005_01_000001.log,196926,1049
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000002.log,container_1445182159119_0005_01_000002.log,7708,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000003.log,container_1445182159119_0005_01_000003.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000004.log,container_1445182159119_0005_01_000004.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000005.log,container_1445182159119_0005_01_000005.log,7715,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000006.log,container_1445182159119_0005_01_000006.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000007.log,container_1445182159119_0005_01_000007.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000008.log,container_1445182159119_0005_01_000008.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000009.log,container_1445182159119_0005_01_000009.log,7716,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000010.log,container_1445182159119_0005_01_000010.log,7717,62
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000011.log,container_1445182159119_0005_01_000011.log,6274,50
application_1445182159119_0005,Disk full,data\extracted\Hadoop_log\application_1445182159119_0005\container_1445182159119_0005_01_000012.log,container_1445182159119_0005_01_000012.log,17101,91
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000001.log,container_1445182159119_0011_01_000001.log,378421,2008
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000002.log,container_1445182159119_0011_01_000002.log,8789,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000003.log,container_1445182159119_0011_01_000003.log,8796,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000004.log,container_1445182159119_0011_01_000004.log,8797,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000005.log,container_1445182159119_0011_01_000005.log,6380,51
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000006.log,container_1445182159119_0011_01_000006.log,8797,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000007.log,container_1445182159119_0011_01_000007.log,4934,39
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000008.log,container_1445182159119_0011_01_000008.log,8797,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000009.log,container_1445182159119_0011_01_000009.log,4211,33
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000010.log,container_1445182159119_0011_01_000010.log,5657,45
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000011.log,container_1445182159119_0011_01_000011.log,5180,41
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000012.log,container_1445182159119_0011_01_000012.log,19177,103
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000013.log,container_1445182159119_0011_01_000013.log,8797,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000014.log,container_1445182159119_0011_01_000014.log,8423,68
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000015.log,container_1445182159119_0011_01_000015.log,8798,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000016.log,container_1445182159119_0011_01_000016.log,8796,71
application_1445182159119_0011,Disk full,data\extracted\Hadoop_log\application_1445182159119_0011\container_1445182159119_0011_01_000017.log,container_1445182159119_0011_01_000017.log,5891,47
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000001.log,container_1445182159119_0012_01_000001.log,191343,1026
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000002.log,container_1445182159119_0012_01_000002.log,8416,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000003.log,container_1445182159119_0012_01_000003.log,8424,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000004.log,container_1445182159119_0012_01_000004.log,8423,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000005.log,container_1445182159119_0012_01_000005.log,8424,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000006.log,container_1445182159119_0012_01_000006.log,8423,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000007.log,container_1445182159119_0012_01_000007.log,8424,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000008.log,container_1445182159119_0012_01_000008.log,8423,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000009.log,container_1445182159119_0012_01_000009.log,8423,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000010.log,container_1445182159119_0012_01_000010.log,8424,68
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000011.log,container_1445182159119_0012_01_000011.log,4807,38
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000012.log,container_1445182159119_0012_01_000012.log,19192,103
application_1445182159119_0012,Normal,data\extracted\Hadoop_log\application_1445182159119_0012\container_1445182159119_0012_01_000013.log,container_1445182159119_0012_01_000013.log,2777,21
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000001.log,container_1445182159119_0013_01_000001.log,352253,1870
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000002.log,container_1445182159119_0013_01_000002.log,8790,71
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000003.log,container_1445182159119_0013_01_000003.log,7102,57
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000004.log,container_1445182159119_0013_01_000004.log,5656,45
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000005.log,container_1445182159119_0013_01_000005.log,8423,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000006.log,container_1445182159119_0013_01_000006.log,8423,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000007.log,container_1445182159119_0013_01_000007.log,8423,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000008.log,container_1445182159119_0013_01_000008.log,8423,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000009.log,container_1445182159119_0013_01_000009.log,8424,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000010.log,container_1445182159119_0013_01_000010.log,8425,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000011.log,container_1445182159119_0013_01_000011.log,4807,38
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000013.log,container_1445182159119_0013_01_000013.log,19380,104
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000014.log,container_1445182159119_0013_01_000014.log,8423,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000015.log,container_1445182159119_0013_01_000015.log,8424,68
application_1445182159119_0013,Disk full,data\extracted\Hadoop_log\application_1445182159119_0013\container_1445182159119_0013_01_000016.log,container_1445182159119_0013_01_000016.log,6372,51
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000001.log,container_1445182159119_0014_01_000001.log,402308,2153
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000002.log,container_1445182159119_0014_01_000002.log,8142,66
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000003.log,container_1445182159119_0014_01_000003.log,7814,63
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000004.log,container_1445182159119_0014_01_000004.log,8796,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000005.log,container_1445182159119_0014_01_000005.log,8796,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000006.log,container_1445182159119_0014_01_000006.log,8796,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000007.log,container_1445182159119_0014_01_000007.log,8797,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000008.log,container_1445182159119_0014_01_000008.log,8797,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000009.log,container_1445182159119_0014_01_000009.log,8797,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000010.log,container_1445182159119_0014_01_000010.log,8797,71
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000011.log,container_1445182159119_0014_01_000011.log,3496,27
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000012.log,container_1445182159119_0014_01_000012.log,16282,103
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000013.log,container_1445182159119_0014_01_000013.log,8424,68
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000014.log,container_1445182159119_0014_01_000014.log,6518,62
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000015.log,container_1445182159119_0014_01_000015.log,5180,41
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_01_000016.log,container_1445182159119_0014_01_000016.log,14122,89
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_02_000001.log,container_1445182159119_0014_02_000001.log,120481,632
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_02_000002.log,container_1445182159119_0014_02_000002.log,8422,68
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_02_000003.log,container_1445182159119_0014_02_000003.log,14273,76
application_1445182159119_0014,Disk full,data\extracted\Hadoop_log\application_1445182159119_0014\container_1445182159119_0014_02_000004.log,container_1445182159119_0014_02_000004.log,8142,66
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000001.log,container_1445182159119_0015_01_000001.log,386174,2251
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000002.log,container_1445182159119_0015_01_000002.log,8789,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000003.log,container_1445182159119_0015_01_000003.log,8796,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000004.log,container_1445182159119_0015_01_000004.log,8796,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000005.log,container_1445182159119_0015_01_000005.log,8424,68
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000006.log,container_1445182159119_0015_01_000006.log,5656,45
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000007.log,container_1445182159119_0015_01_000007.log,4279,33
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000008.log,container_1445182159119_0015_01_000008.log,4279,33
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000009.log,container_1445182159119_0015_01_000009.log,8797,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000010.log,container_1445182159119_0015_01_000010.log,6381,51
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000011.log,container_1445182159119_0015_01_000011.log,5181,41
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000012.log,container_1445182159119_0015_01_000012.log,8797,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000013.log,container_1445182159119_0015_01_000013.log,8796,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000014.log,container_1445182159119_0015_01_000014.log,8796,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000015.log,container_1445182159119_0015_01_000015.log,20082,107
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000016.log,container_1445182159119_0015_01_000016.log,5656,45
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000017.log,container_1445182159119_0015_01_000017.log,8797,71
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000018.log,container_1445182159119_0015_01_000018.log,7102,57
application_1445182159119_0015,Disk full,data\extracted\Hadoop_log\application_1445182159119_0015\container_1445182159119_0015_01_000019.log,container_1445182159119_0015_01_000019.log,8149,66
application_1445182159119_0016,Machine down,data\extracted\Hadoop_log\application_1445182159119_0016\container_1445182159119_0016_01_000001.log,container_1445182159119_0016_01_000001.log,786432,3891
application_1445182159119_0016,Machine down,data\extracted\Hadoop_log\application_1445182159119_0016\container_1445182159119_0016_01_000002.log,container_1445182159119_0016_01_000002.log,8416,68
